participant,expName,picture,race,raceDummy,object,objectDummy,shot,shotDummy,correct,correctDummy,rt,sex,sex_dummy
403,FA17 Deprivation,10,black,1,gun,1,no,0,incorrect,0,576,female,0
403,FA17 Deprivation,4,black,1,nogun,0,yes,1,incorrect,0,592,female,0
403,FA17 Deprivation,1,white,0,gun,1,yes,1,correct,1,421,female,0
403,FA17 Deprivation,12,black,1,gun,1,yes,1,correct,1,547,female,0
403,FA17 Deprivation,9,black,1,nogun,0,yes,1,incorrect,0,623,female,0
403,FA17 Deprivation,7,black,1,gun,1,yes,1,correct,1,546,female,0
403,FA17 Deprivation,5,black,1,gun,1,yes,1,correct,1,716,female,0
403,FA17 Deprivation,13,black,1,nogun,0,yes,1,incorrect,0,532,female,0
403,FA17 Deprivation,15,black,1,nogun,0,yes,1,incorrect,0,811,female,0
403,FA17 Deprivation,12,white,0,gun,1,yes,1,correct,1,563,female,0
403,FA17 Deprivation,2,white,0,gun,1,yes,1,correct,1,701,female,0
403,FA17 Deprivation,18,white,0,gun,1,no,0,incorrect,0,467,female,0
403,FA17 Deprivation,12,white,0,nogun,0,yes,1,incorrect,0,545,female,0
403,FA17 Deprivation,17,white,0,nogun,0,no,0,correct,1,593,female,0
403,FA17 Deprivation,7,black,1,nogun,0,no,0,correct,1,779,female,0
403,FA17 Deprivation,7,white,0,gun,1,yes,1,correct,1,670,female,0
403,FA17 Deprivation,5,white,0,gun,1,yes,1,correct,1,531,female,0
403,FA17 Deprivation,18,black,1,gun,1,yes,1,correct,1,513,female,0
403,FA17 Deprivation,9,white,0,nogun,0,no,0,correct,1,779,female,0
403,FA17 Deprivation,9,black,1,gun,1,no,0,incorrect,0,560,female,0
403,FA17 Deprivation,2,black,1,nogun,0,yes,1,incorrect,0,561,female,0
403,FA17 Deprivation,3,black,1,gun,1,yes,1,correct,1,591,female,0
403,FA17 Deprivation,2,black,1,gun,1,yes,1,correct,1,483,female,0
403,FA17 Deprivation,10,black,1,nogun,0,yes,1,incorrect,0,607,female,0
403,FA17 Deprivation,6,black,1,nogun,0,no,0,correct,1,532,female,0
403,FA17 Deprivation,9,white,0,gun,1,yes,1,correct,1,592,female,0
403,FA17 Deprivation,5,black,1,nogun,0,yes,1,incorrect,0,466,female,0
403,FA17 Deprivation,16,white,0,gun,1,no,0,incorrect,0,545,female,0
403,FA17 Deprivation,15,black,1,gun,1,yes,1,correct,1,702,female,0
403,FA17 Deprivation,8,black,1,gun,1,no,0,incorrect,0,576,female,0
403,FA17 Deprivation,13,white,0,nogun,0,no,0,correct,1,670,female,0
403,FA17 Deprivation,12,black,1,nogun,0,no,0,correct,1,669,female,0
403,FA17 Deprivation,20,white,0,nogun,0,no,0,correct,1,655,female,0
403,FA17 Deprivation,11,black,1,gun,1,yes,1,correct,1,0,female,0
403,FA17 Deprivation,3,white,0,nogun,0,no,0,correct,1,576,female,0
403,FA17 Deprivation,19,black,1,nogun,0,no,0,correct,1,592,female,0
403,FA17 Deprivation,15,white,0,gun,1,yes,1,correct,1,499,female,0
403,FA17 Deprivation,3,black,1,nogun,0,no,0,correct,1,623,female,0
403,FA17 Deprivation,19,white,0,gun,1,yes,1,correct,1,483,female,0
403,FA17 Deprivation,14,white,0,gun,1,yes,1,correct,1,452,female,0
403,FA17 Deprivation,20,black,1,nogun,0,no,0,correct,1,576,female,0
403,FA17 Deprivation,13,black,1,gun,1,yes,1,correct,1,623,female,0
403,FA17 Deprivation,13,white,0,gun,1,no,0,incorrect,0,545,female,0
403,FA17 Deprivation,5,white,0,nogun,0,yes,1,incorrect,0,700,female,0
403,FA17 Deprivation,6,black,1,gun,1,no,0,incorrect,0,590,female,0
403,FA17 Deprivation,14,black,1,nogun,0,no,0,correct,1,595,female,0
403,FA17 Deprivation,15,white,0,nogun,0,no,0,correct,1,686,female,0
403,FA17 Deprivation,8,white,0,nogun,0,no,0,correct,1,639,female,0
403,FA17 Deprivation,20,white,0,gun,1,yes,1,correct,1,592,female,0
403,FA17 Deprivation,17,black,1,nogun,0,no,0,correct,1,595,female,0
403,FA17 Deprivation,11,black,1,nogun,0,yes,1,incorrect,0,499,female,0
403,FA17 Deprivation,14,black,1,gun,1,no,0,incorrect,0,483,female,0
403,FA17 Deprivation,18,white,0,nogun,0,no,0,correct,1,764,female,0
403,FA17 Deprivation,6,white,0,nogun,0,no,0,correct,1,483,female,0
403,FA17 Deprivation,16,white,0,nogun,0,yes,1,incorrect,0,514,female,0
403,FA17 Deprivation,11,white,0,nogun,0,yes,1,incorrect,0,655,female,0
403,FA17 Deprivation,8,white,0,gun,1,yes,1,correct,1,626,female,0
403,FA17 Deprivation,19,white,0,nogun,0,yes,1,incorrect,0,639,female,0
403,FA17 Deprivation,1,white,0,nogun,0,no,0,correct,1,716,female,0
403,FA17 Deprivation,11,white,0,gun,1,yes,1,correct,1,531,female,0
403,FA17 Deprivation,16,black,1,nogun,0,no,0,correct,1,592,female,0
403,FA17 Deprivation,7,white,0,nogun,0,no,0,correct,1,498,female,0
403,FA17 Deprivation,2,white,0,nogun,0,yes,1,incorrect,0,701,female,0
403,FA17 Deprivation,17,white,0,gun,1,yes,1,correct,1,577,female,0
403,FA17 Deprivation,6,white,0,gun,1,no,0,incorrect,0,640,female,0
403,FA17 Deprivation,19,black,1,gun,1,yes,1,correct,1,593,female,0
403,FA17 Deprivation,14,white,0,nogun,0,no,0,correct,1,655,female,0
403,FA17 Deprivation,4,white,0,nogun,0,no,0,correct,1,654,female,0
403,FA17 Deprivation,1,black,1,gun,1,yes,1,correct,1,546,female,0
403,FA17 Deprivation,17,black,1,gun,1,no,0,incorrect,0,531,female,0
403,FA17 Deprivation,1,black,1,nogun,0,yes,1,incorrect,0,609,female,0
403,FA17 Deprivation,20,black,1,gun,1,no,0,incorrect,0,608,female,0
403,FA17 Deprivation,8,black,1,nogun,0,no,0,correct,1,592,female,0
404,FA17 Deprivation,9,white,0,gun,1,yes,1,correct,1,640,Male,1
404,FA17 Deprivation,17,black,1,nogun,0,no,0,correct,1,593,Male,1
404,FA17 Deprivation,7,white,0,nogun,0,yes,1,incorrect,0,453,Male,1
404,FA17 Deprivation,16,black,1,nogun,0,yes,1,incorrect,0,687,Male,1
404,FA17 Deprivation,6,white,0,nogun,0,no,0,correct,1,749,Male,1
404,FA17 Deprivation,20,black,1,gun,1,yes,1,correct,1,547,Male,1
404,FA17 Deprivation,7,black,1,gun,1,no,0,incorrect,0,577,Male,1
404,FA17 Deprivation,9,white,0,nogun,0,no,0,correct,1,766,Male,1
404,FA17 Deprivation,19,black,1,nogun,0,no,0,correct,1,593,Male,1
404,FA17 Deprivation,2,white,0,nogun,0,yes,1,incorrect,0,748,Male,1
404,FA17 Deprivation,10,black,1,gun,1,no,0,incorrect,0,437,Male,1
404,FA17 Deprivation,14,black,1,nogun,0,yes,1,incorrect,0,560,Male,1
404,FA17 Deprivation,10,white,0,gun,1,yes,1,correct,1,809,Male,1
404,FA17 Deprivation,3,black,1,gun,1,no,0,incorrect,0,421,Male,1
404,FA17 Deprivation,12,black,1,gun,1,yes,1,correct,1,421,Male,1
404,FA17 Deprivation,19,white,0,nogun,0,no,0,correct,1,655,Male,1
404,FA17 Deprivation,2,black,1,gun,1,yes,1,correct,1,498,Male,1
404,FA17 Deprivation,12,black,1,nogun,0,no,0,correct,1,640,Male,1
404,FA17 Deprivation,4,white,0,nogun,0,no,0,correct,1,672,Male,1
404,FA17 Deprivation,9,black,1,gun,1,no,0,incorrect,0,530,Male,1
404,FA17 Deprivation,16,white,0,gun,1,no,0,incorrect,0,610,Male,1
404,FA17 Deprivation,7,black,1,nogun,0,no,0,correct,1,701,Male,1
404,FA17 Deprivation,19,white,0,gun,1,yes,1,correct,1,437,Male,1
404,FA17 Deprivation,6,black,1,nogun,0,no,0,correct,1,390,Male,1
404,FA17 Deprivation,16,white,0,nogun,0,no,0,correct,1,563,Male,1
404,FA17 Deprivation,20,white,0,gun,1,yes,1,correct,1,453,Male,1
404,FA17 Deprivation,20,white,0,nogun,0,no,0,correct,1,560,Male,1
404,FA17 Deprivation,15,black,1,gun,1,yes,1,correct,1,1841,Male,1
404,FA17 Deprivation,1,black,1,gun,1,no,0,incorrect,0,419,Male,1
404,FA17 Deprivation,11,black,1,nogun,0,yes,1,incorrect,0,358,Male,1
404,FA17 Deprivation,6,white,0,gun,1,no,0,incorrect,0,624,Male,1
404,FA17 Deprivation,17,white,0,nogun,0,no,0,correct,1,484,Male,1
404,FA17 Deprivation,13,white,0,nogun,0,yes,1,incorrect,0,671,Male,1
404,FA17 Deprivation,1,white,0,gun,1,yes,1,correct,1,419,Male,1
404,FA17 Deprivation,11,black,1,gun,1,yes,1,correct,1,751,Male,1
404,FA17 Deprivation,3,white,0,nogun,0,no,0,correct,1,484,Male,1
404,FA17 Deprivation,8,black,1,gun,1,yes,1,correct,1,251,Male,1
404,FA17 Deprivation,4,white,0,gun,1,yes,1,correct,1,609,Male,1
404,FA17 Deprivation,9,black,1,nogun,0,no,0,correct,1,453,Male,1
404,FA17 Deprivation,5,black,1,gun,1,no,0,incorrect,0,453,Male,1
404,FA17 Deprivation,4,black,1,nogun,0,no,0,correct,1,624,Male,1
404,FA17 Deprivation,2,black,1,nogun,0,yes,1,incorrect,0,593,Male,1
404,FA17 Deprivation,11,white,0,nogun,0,no,0,correct,1,592,Male,1
404,FA17 Deprivation,4,black,1,gun,1,yes,1,correct,1,562,Male,1
404,FA17 Deprivation,13,black,1,nogun,0,yes,1,incorrect,0,437,Male,1
404,FA17 Deprivation,3,black,1,nogun,0,no,0,correct,1,499,Male,1
404,FA17 Deprivation,3,white,0,gun,1,no,0,incorrect,0,437,Male,1
404,FA17 Deprivation,17,black,1,gun,1,no,0,incorrect,0,733,Male,1
404,FA17 Deprivation,10,white,0,nogun,0,no,0,correct,1,546,Male,1
404,FA17 Deprivation,1,black,1,nogun,0,no,0,correct,1,575,Male,1
404,FA17 Deprivation,17,white,0,gun,1,yes,1,correct,1,468,Male,1
404,FA17 Deprivation,12,white,0,nogun,0,no,0,correct,1,627,Male,1
404,FA17 Deprivation,14,white,0,nogun,0,yes,1,incorrect,0,499,Male,1
404,FA17 Deprivation,5,black,1,nogun,0,no,0,correct,1,546,Male,1
404,FA17 Deprivation,8,black,1,nogun,0,no,0,correct,1,515,Male,1
404,FA17 Deprivation,16,black,1,gun,1,no,0,incorrect,0,487,Male,1
404,FA17 Deprivation,11,white,0,gun,1,yes,1,correct,1,656,Male,1
404,FA17 Deprivation,14,white,0,gun,1,yes,1,correct,1,670,Male,1
404,FA17 Deprivation,12,white,0,gun,1,yes,1,correct,1,859,Male,1
404,FA17 Deprivation,13,white,0,gun,1,yes,1,correct,1,530,Male,1
404,FA17 Deprivation,15,white,0,gun,1,yes,1,correct,1,484,Male,1
404,FA17 Deprivation,5,white,0,gun,1,no,0,incorrect,0,622,Male,1
404,FA17 Deprivation,1,white,0,nogun,0,no,0,correct,1,843,Male,1
404,FA17 Deprivation,2,white,0,gun,1,yes,1,correct,1,434,Male,1
404,FA17 Deprivation,20,black,1,nogun,0,no,0,correct,1,515,Male,1
404,FA17 Deprivation,18,white,0,gun,1,no,0,incorrect,0,607,Male,1
404,FA17 Deprivation,13,black,1,gun,1,yes,1,correct,1,733,Male,1
404,FA17 Deprivation,14,black,1,gun,1,no,0,incorrect,0,499,Male,1
404,FA17 Deprivation,10,black,1,nogun,0,no,0,correct,1,656,Male,1
404,FA17 Deprivation,15,black,1,nogun,0,yes,1,incorrect,0,763,Male,1
404,FA17 Deprivation,19,black,1,gun,1,no,0,incorrect,0,453,Male,1
404,FA17 Deprivation,18,white,0,nogun,0,no,0,correct,1,609,Male,1
404,FA17 Deprivation,7,white,0,gun,1,no,0,incorrect,0,577,Male,1
404,FA17 Deprivation,18,black,1,gun,1,yes,1,correct,1,404,Male,1
404,FA17 Deprivation,8,white,0,gun,1,yes,1,correct,1,593,Male,1
404,FA17 Deprivation,15,white,0,nogun,0,no,0,correct,1,593,Male,1
404,FA17 Deprivation,8,white,0,nogun,0,no,0,correct,1,780,Male,1
404,FA17 Deprivation,5,white,0,nogun,0,no,0,correct,1,579,Male,1
404,FA17 Deprivation,6,black,1,gun,1,yes,1,correct,1,577,Male,1
404,FA17 Deprivation,18,black,1,nogun,0,no,0,correct,1,499,Male,1
404,FA17 Deprivation,17,black,1,gun,1,no,0,incorrect,0,499,Male,1
404,FA17 Deprivation,6,black,1,nogun,0,no,0,correct,1,544,Male,1
404,FA17 Deprivation,5,white,0,nogun,0,no,0,correct,1,388,Male,1
404,FA17 Deprivation,7,black,1,gun,1,yes,1,correct,1,484,Male,1
404,FA17 Deprivation,11,black,1,nogun,0,no,0,correct,1,717,Male,1
404,FA17 Deprivation,6,black,1,gun,1,yes,1,correct,1,499,Male,1
404,FA17 Deprivation,2,black,1,nogun,0,yes,1,incorrect,0,654,Male,1
404,FA17 Deprivation,8,black,1,gun,1,no,0,incorrect,0,482,Male,1
404,FA17 Deprivation,11,white,0,gun,1,yes,1,correct,1,452,Male,1
404,FA17 Deprivation,2,white,0,gun,1,no,0,incorrect,0,748,Male,1
404,FA17 Deprivation,17,black,1,nogun,0,no,0,correct,1,546,Male,1
404,FA17 Deprivation,15,black,1,nogun,0,yes,1,incorrect,0,483,Male,1
404,FA17 Deprivation,9,black,1,nogun,0,no,0,correct,1,532,Male,1
404,FA17 Deprivation,13,black,1,gun,1,yes,1,correct,1,451,Male,1
404,FA17 Deprivation,9,white,0,gun,1,no,0,incorrect,0,623,Male,1
404,FA17 Deprivation,7,black,1,nogun,0,no,0,correct,1,468,Male,1
404,FA17 Deprivation,4,black,1,nogun,0,no,0,correct,1,654,Male,1
404,FA17 Deprivation,12,black,1,nogun,0,no,0,correct,1,513,Male,1
404,FA17 Deprivation,19,black,1,gun,1,no,0,incorrect,0,592,Male,1
404,FA17 Deprivation,15,white,0,gun,1,yes,1,correct,1,483,Male,1
404,FA17 Deprivation,12,white,0,nogun,0,yes,1,incorrect,0,343,Male,1
404,FA17 Deprivation,2,white,0,nogun,0,no,0,correct,1,544,Male,1
404,FA17 Deprivation,16,white,0,nogun,0,no,0,correct,1,482,Male,1
404,FA17 Deprivation,13,white,0,nogun,0,yes,1,incorrect,0,560,Male,1
404,FA17 Deprivation,10,white,0,gun,1,yes,1,correct,1,531,Male,1
404,FA17 Deprivation,9,black,1,gun,1,no,0,incorrect,0,282,Male,1
404,FA17 Deprivation,4,black,1,gun,1,yes,1,correct,1,607,Male,1
404,FA17 Deprivation,4,white,0,nogun,0,no,0,correct,1,700,Male,1
404,FA17 Deprivation,20,white,0,nogun,0,no,0,correct,1,733,Male,1
404,FA17 Deprivation,8,white,0,nogun,0,no,0,correct,1,685,Male,1
404,FA17 Deprivation,1,black,1,gun,1,no,0,incorrect,0,513,Male,1
404,FA17 Deprivation,18,black,1,nogun,0,yes,1,incorrect,0,499,Male,1
404,FA17 Deprivation,17,white,0,nogun,0,no,0,correct,1,595,Male,1
404,FA17 Deprivation,19,white,0,nogun,0,no,0,correct,1,671,Male,1
404,FA17 Deprivation,19,black,1,nogun,0,no,0,correct,1,498,Male,1
404,FA17 Deprivation,3,white,0,nogun,0,no,0,correct,1,592,Male,1
404,FA17 Deprivation,10,black,1,nogun,0,no,0,correct,1,607,Male,1
404,FA17 Deprivation,12,black,1,gun,1,no,0,incorrect,0,856,Male,1
404,FA17 Deprivation,8,white,0,gun,1,yes,1,correct,1,436,Male,1
404,FA17 Deprivation,19,white,0,gun,1,no,0,incorrect,0,405,Male,1
404,FA17 Deprivation,17,white,0,gun,1,yes,1,correct,1,499,Male,1
404,FA17 Deprivation,3,black,1,gun,1,yes,1,correct,1,591,Male,1
404,FA17 Deprivation,18,black,1,gun,1,no,0,incorrect,0,498,Male,1
404,FA17 Deprivation,11,black,1,gun,1,yes,1,correct,1,484,Male,1
404,FA17 Deprivation,18,white,0,gun,1,no,0,incorrect,0,280,Male,1
404,FA17 Deprivation,20,black,1,nogun,0,no,0,correct,1,701,Male,1
404,FA17 Deprivation,15,black,1,gun,1,yes,1,correct,1,561,Male,1
404,FA17 Deprivation,14,white,0,gun,1,yes,1,correct,1,498,Male,1
404,FA17 Deprivation,11,white,0,nogun,0,yes,1,incorrect,0,498,Male,1
404,FA17 Deprivation,8,black,1,nogun,0,no,0,correct,1,576,Male,1
404,FA17 Deprivation,1,white,0,nogun,0,no,0,correct,1,422,Male,1
404,FA17 Deprivation,14,black,1,gun,1,yes,1,correct,1,420,Male,1
404,FA17 Deprivation,20,black,1,gun,1,no,0,incorrect,0,436,Male,1
404,FA17 Deprivation,6,white,0,nogun,0,no,0,correct,1,498,Male,1
404,FA17 Deprivation,3,black,1,nogun,0,no,0,correct,1,562,Male,1
404,FA17 Deprivation,7,white,0,nogun,0,no,0,correct,1,482,Male,1
404,FA17 Deprivation,16,black,1,gun,1,no,0,incorrect,0,547,Male,1
404,FA17 Deprivation,14,white,0,nogun,0,yes,1,incorrect,0,436,Male,1
404,FA17 Deprivation,5,white,0,gun,1,no,0,incorrect,0,638,Male,1
404,FA17 Deprivation,4,white,0,gun,1,yes,1,correct,1,576,Male,1
404,FA17 Deprivation,16,white,0,gun,1,no,0,incorrect,0,546,Male,1
404,FA17 Deprivation,9,white,0,nogun,0,no,0,correct,1,624,Male,1
404,FA17 Deprivation,13,white,0,gun,1,yes,1,correct,1,608,Male,1
404,FA17 Deprivation,6,white,0,gun,1,no,0,incorrect,0,326,Male,1
404,FA17 Deprivation,5,black,1,nogun,0,no,0,correct,1,591,Male,1
404,FA17 Deprivation,3,white,0,gun,1,no,0,incorrect,0,435,Male,1
404,FA17 Deprivation,2,black,1,gun,1,yes,1,correct,1,607,Male,1
404,FA17 Deprivation,12,white,0,gun,1,yes,1,correct,1,576,Male,1
404,FA17 Deprivation,10,white,0,nogun,0,no,0,correct,1,732,Male,1
404,FA17 Deprivation,1,black,1,nogun,0,no,0,correct,1,763,Male,1
404,FA17 Deprivation,1,white,0,gun,1,yes,1,correct,1,2541,Male,1
404,FA17 Deprivation,16,black,1,nogun,0,no,0,correct,1,467,Male,1
404,FA17 Deprivation,13,black,1,nogun,0,yes,1,incorrect,0,514,Male,1
404,FA17 Deprivation,20,white,0,gun,1,no,0,incorrect,0,295,Male,1
404,FA17 Deprivation,14,black,1,nogun,0,no,0,correct,1,545,Male,1
404,FA17 Deprivation,7,white,0,gun,1,yes,1,correct,1,466,Male,1
404,FA17 Deprivation,5,black,1,gun,1,yes,1,correct,1,638,Male,1
404,FA17 Deprivation,15,white,0,nogun,0,no,0,correct,1,608,Male,1
404,FA17 Deprivation,18,white,0,nogun,0,no,0,correct,1,593,Male,1
404,FA17 Deprivation,10,black,1,gun,1,no,0,incorrect,0,451,Male,1
405,FA17 Deprivation,13,white,0,nogun,0,no,0,correct,1,655,Male,1
405,FA17 Deprivation,10,black,1,nogun,0,no,0,correct,1,624,Male,1
405,FA17 Deprivation,2,white,0,gun,1,yes,1,correct,1,451,Male,1
405,FA17 Deprivation,11,black,1,gun,1,yes,1,correct,1,453,Male,1
405,FA17 Deprivation,7,black,1,gun,1,yes,1,correct,1,531,Male,1
405,FA17 Deprivation,18,white,0,nogun,0,no,0,correct,1,592,Male,1
405,FA17 Deprivation,17,black,1,nogun,0,no,0,correct,1,546,Male,1
405,FA17 Deprivation,9,white,0,gun,1,yes,1,correct,1,593,Male,1
405,FA17 Deprivation,18,black,1,gun,1,yes,1,correct,1,624,Male,1
405,FA17 Deprivation,16,black,1,nogun,0,no,0,correct,1,515,Male,1
405,FA17 Deprivation,3,white,0,nogun,0,no,0,correct,1,671,Male,1
405,FA17 Deprivation,9,black,1,gun,1,yes,1,correct,1,702,Male,1
405,FA17 Deprivation,1,black,1,gun,1,yes,1,correct,1,513,Male,1
405,FA17 Deprivation,6,black,1,gun,1,yes,1,correct,1,655,Male,1
405,FA17 Deprivation,14,black,1,nogun,0,no,0,correct,1,640,Male,1
405,FA17 Deprivation,18,white,0,gun,1,yes,1,correct,1,624,Male,1
405,FA17 Deprivation,4,white,0,nogun,0,yes,1,incorrect,0,640,Male,1
405,FA17 Deprivation,1,white,0,gun,1,yes,1,correct,1,498,Male,1
405,FA17 Deprivation,3,white,0,gun,1,yes,1,correct,1,531,Male,1
405,FA17 Deprivation,20,white,0,gun,1,yes,1,correct,1,562,Male,1
405,FA17 Deprivation,8,black,1,gun,1,yes,1,correct,1,640,Male,1
405,FA17 Deprivation,8,black,1,nogun,0,no,0,correct,1,640,Male,1
405,FA17 Deprivation,19,white,0,nogun,0,no,0,correct,1,9436,Male,1
405,FA17 Deprivation,12,white,0,nogun,0,no,0,correct,1,609,Male,1
405,FA17 Deprivation,5,white,0,gun,1,yes,1,correct,1,671,Male,1
405,FA17 Deprivation,4,white,0,gun,1,yes,1,correct,1,499,Male,1
405,FA17 Deprivation,6,white,0,gun,1,yes,1,correct,1,530,Male,1
405,FA17 Deprivation,4,black,1,gun,1,yes,1,correct,1,484,Male,1
405,FA17 Deprivation,19,black,1,gun,1,yes,1,correct,1,499,Male,1
405,FA17 Deprivation,12,black,1,nogun,0,no,0,correct,1,546,Male,1
405,FA17 Deprivation,5,black,1,nogun,0,no,0,correct,1,718,Male,1
405,FA17 Deprivation,20,black,1,nogun,0,no,0,correct,1,671,Male,1
405,FA17 Deprivation,16,black,1,gun,1,no,0,incorrect,0,624,Male,1
405,FA17 Deprivation,17,black,1,gun,1,yes,1,correct,1,577,Male,1
405,FA17 Deprivation,17,white,0,gun,1,yes,1,correct,1,514,Male,1
405,FA17 Deprivation,20,black,1,gun,1,yes,1,correct,1,531,Male,1
405,FA17 Deprivation,10,white,0,gun,1,yes,1,correct,1,609,Male,1
405,FA17 Deprivation,7,white,0,gun,1,yes,1,correct,1,531,Male,1
405,FA17 Deprivation,10,black,1,gun,1,yes,1,correct,1,483,Male,1
405,FA17 Deprivation,17,white,0,nogun,0,no,0,correct,1,578,Male,1
405,FA17 Deprivation,11,white,0,nogun,0,no,0,correct,1,732,Male,1
405,FA17 Deprivation,16,white,0,gun,1,yes,1,correct,1,515,Male,1
405,FA17 Deprivation,2,black,1,gun,1,yes,1,correct,1,561,Male,1
405,FA17 Deprivation,19,white,0,gun,1,yes,1,correct,1,546,Male,1
405,FA17 Deprivation,19,black,1,nogun,0,no,0,correct,1,623,Male,1
405,FA17 Deprivation,4,black,1,nogun,0,no,0,correct,1,590,Male,1
405,FA17 Deprivation,12,black,1,gun,1,yes,1,correct,1,453,Male,1
405,FA17 Deprivation,20,white,0,nogun,0,no,0,correct,1,546,Male,1
405,FA17 Deprivation,7,white,0,nogun,0,no,0,correct,1,765,Male,1
405,FA17 Deprivation,13,white,0,gun,1,yes,1,correct,1,624,Male,1
405,FA17 Deprivation,1,black,1,nogun,0,no,0,correct,1,591,Male,1
405,FA17 Deprivation,3,black,1,nogun,0,no,0,correct,1,562,Male,1
405,FA17 Deprivation,11,white,0,gun,1,yes,1,correct,1,593,Male,1
405,FA17 Deprivation,12,white,0,gun,1,yes,1,correct,1,515,Male,1
405,FA17 Deprivation,6,white,0,nogun,0,yes,1,incorrect,0,483,Male,1
405,FA17 Deprivation,5,white,0,nogun,0,no,0,correct,1,562,Male,1
405,FA17 Deprivation,13,black,1,nogun,0,no,0,correct,1,594,Male,1
405,FA17 Deprivation,8,white,0,nogun,0,no,0,correct,1,671,Male,1
405,FA17 Deprivation,15,white,0,gun,1,yes,1,correct,1,500,Male,1
405,FA17 Deprivation,15,black,1,nogun,0,no,0,correct,1,655,Male,1
405,FA17 Deprivation,9,white,0,nogun,0,no,0,correct,1,531,Male,1
405,FA17 Deprivation,2,black,1,nogun,0,no,0,correct,1,654,Male,1
405,FA17 Deprivation,11,black,1,nogun,0,yes,1,incorrect,0,577,Male,1
405,FA17 Deprivation,8,white,0,gun,1,yes,1,correct,1,624,Male,1
405,FA17 Deprivation,6,black,1,nogun,0,no,0,correct,1,575,Male,1
405,FA17 Deprivation,14,black,1,gun,1,yes,1,correct,1,607,Male,1
405,FA17 Deprivation,1,white,0,nogun,0,no,0,correct,1,560,Male,1
405,FA17 Deprivation,18,black,1,nogun,0,no,0,correct,1,626,Male,1
405,FA17 Deprivation,15,black,1,gun,1,yes,1,correct,1,593,Male,1
405,FA17 Deprivation,14,white,0,gun,1,yes,1,correct,1,499,Male,1
405,FA17 Deprivation,3,black,1,gun,1,yes,1,correct,1,609,Male,1
405,FA17 Deprivation,9,black,1,nogun,0,no,0,correct,1,607,Male,1
405,FA17 Deprivation,10,white,0,nogun,0,no,0,correct,1,564,Male,1
405,FA17 Deprivation,5,black,1,gun,1,yes,1,correct,1,687,Male,1
405,FA17 Deprivation,2,white,0,nogun,0,no,0,correct,1,638,Male,1
405,FA17 Deprivation,7,black,1,nogun,0,no,0,correct,1,671,Male,1
405,FA17 Deprivation,14,white,0,nogun,0,no,0,correct,1,593,Male,1
405,FA17 Deprivation,13,black,1,gun,1,yes,1,correct,1,562,Male,1
405,FA17 Deprivation,16,white,0,nogun,0,no,0,correct,1,827,Male,1
405,FA17 Deprivation,15,white,0,nogun,0,no,0,correct,1,606,Male,1
405,FA17 Deprivation,2,black,1,nogun,0,yes,1,incorrect,0,702,Male,1
405,FA17 Deprivation,1,black,1,nogun,0,no,0,correct,1,623,Male,1
405,FA17 Deprivation,3,black,1,gun,1,yes,1,correct,1,529,Male,1
405,FA17 Deprivation,12,black,1,gun,1,yes,1,correct,1,482,Male,1
405,FA17 Deprivation,13,black,1,nogun,0,yes,1,incorrect,0,607,Male,1
405,FA17 Deprivation,5,black,1,gun,1,yes,1,correct,1,593,Male,1
405,FA17 Deprivation,12,black,1,nogun,0,no,0,correct,1,546,Male,1
405,FA17 Deprivation,11,black,1,nogun,0,no,0,correct,1,717,Male,1
405,FA17 Deprivation,1,white,0,nogun,0,no,0,correct,1,498,Male,1
405,FA17 Deprivation,6,black,1,gun,1,yes,1,correct,1,623,Male,1
